date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:28:02	131232/131232	---M--	200	added ('OK')	image/jpeg	etag:%22200a0-5e49fb75fdfc0%22	https://mophy.dexignzone.com/xhtml/images/sidebar-img/8.jpg	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/images/sidebar-img/8.jpg	(from https://mophy.dexignzone.com/xhtml/js/styleSwitcher.js)
20:28:02	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d144-5e4aff129a000%22	https://mophy.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.eot?-i3a2kk	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.eot	(from https://mophy.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
20:28:02	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d144-5e4aff21dc400%22	https://mophy.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Iconsd41d.eot?	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Iconsd41dd41d.eot	(from https://mophy.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
20:28:02	53368/53368	---M--	200	added ('OK')	application/x-font-ttf	etag:%22d078-5e4aff1946fc0%22	https://mophy.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.ttf?-i3a2kk	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.ttf	(from https://mophy.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
20:28:02	26384/26384	---M--	200	added ('OK')	application/font-woff2	etag:%226710-5e4aff1effd40%22	https://mophy.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.woff2?-i3a2kk	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.woff2	(from https://mophy.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
20:28:03	53444/53444	---M--	200	added ('OK')	application/font-woff	etag:%22d0c4-5e4aff1c23680%22	https://mophy.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.woff?-i3a2kk	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.woff	(from https://mophy.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
20:28:03	197702/197702	---M--	200	added ('OK')	image/svg+xml	etag:%2230446-5e4aff15766c0%22	https://mophy.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.svg?-i3a2kk	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.svg	(from https://mophy.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
20:28:03	104544/104544	---M--	200	added ('OK')	application/font-woff2	etag:%2219860-5e4af60bd9440%22	https://mophy.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-brands-400.woff2	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-brands-400.woff2	(from https://mophy.dexignzone.com/xhtml/icons/fontawesome/css/all.min.css)
20:28:04	23900/23900	---M--	200	added ('OK')	application/font-woff2	etag:%225d5c-5e4af60fa9d40%22	https://mophy.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-regular-400.woff2	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-regular-400.woff2	(from https://mophy.dexignzone.com/xhtml/icons/fontawesome/css/all.min.css)
20:28:04	60380/60380	---M--	200	added ('OK')	application/x-font-ttf	etag:%22ebdc-5e4af60ccd680%22	https://mophy.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-regular-400.ttf	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-regular-400.ttf	(from https://mophy.dexignzone.com/xhtml/icons/fontawesome/css/all.min.css)
20:28:04	2882846/2882846	---M--	200	added ('OK')	image/jpeg	etag:%222bfd1e-5e49fb6e5cdc0%22	https://mophy.dexignzone.com/xhtml/images/sidebar-img/10.jpg	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/images/sidebar-img/10.jpg	(from https://mophy.dexignzone.com/xhtml/js/styleSwitcher.js)
20:28:04	180148/180148	---M--	200	added ('OK')	application/x-font-ttf	etag:%222bfb4-5e4af608fcd80%22	https://mophy.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-brands-400.ttf	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-brands-400.ttf	(from https://mophy.dexignzone.com/xhtml/icons/fontawesome/css/all.min.css)
20:28:04	126828/126828	---M--	200	added ('OK')	application/font-woff2	etag:%221ef6c-5e4af61286400%22	https://mophy.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-solid-900.woff2	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-solid-900.woff2	(from https://mophy.dexignzone.com/xhtml/icons/fontawesome/css/all.min.css)
20:28:05	4956/4956	---M--	200	added ('OK')	application/font-woff2	etag:%22135c-5e4af61286400%22	https://mophy.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-v4compatibility.woff2	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-v4compatibility.woff2	(from https://mophy.dexignzone.com/xhtml/icons/fontawesome/css/all.min.css)
20:28:05	303480/303480	---M--	200	added ('OK')	application/x-font-ttf	etag:%224a178-5e4af6109df80%22	https://mophy.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-solid-900.ttf	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-solid-900.ttf	(from https://mophy.dexignzone.com/xhtml/icons/fontawesome/css/all.min.css)
20:28:05	10556/10556	---M--	200	added ('OK')	application/x-font-ttf	etag:%22293c-5e4af6137a640%22	https://mophy.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-v4compatibility.ttf	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/fontawesome/webfonts/fa-v4compatibility.ttf	(from https://mophy.dexignzone.com/xhtml/icons/fontawesome/css/all.min.css)
20:28:06	358676/358676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2257914-5e4afef509a40%22	https://mophy.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.eot?v=2.4.85	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.eot	(from https://mophy.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
20:28:06	132144/132144	---M--	200	added ('OK')	application/font-woff2	etag:%2220430-5e4aff0540080%22	https://mophy.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.woff2?v=2.4.85	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.woff2	(from https://mophy.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
20:28:06	176416/176416	---M--	200	added ('OK')	application/font-woff	etag:%222b120-5e4aff02639c0%22	https://mophy.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.woff?v=2.4.85	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.woff	(from https://mophy.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
20:28:06	358676/358676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2257914-5e4afef509a40%22	https://mophy.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.eot?	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfontd41d.eot	(from https://mophy.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
20:28:07	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-5e4aff302a5c0%22	https://mophy.dexignzone.com/xhtml/icons/themify-icons/fonts/themify9f24.eot?-fvbane	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/themify-icons/fonts/themify9f249f24.eot	(from https://mophy.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css)
20:28:07	358456/358456	---M--	200	added ('OK')	application/x-font-ttf	etag:%2257838-5e4afefe930c0%22	https://mophy.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.ttf?v=2.4.85	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.ttf	(from https://mophy.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
20:28:07	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-5e4aff3306c80%22	https://mophy.dexignzone.com/xhtml/icons/themify-icons/fonts/themifyd41d.eot?	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/themify-icons/fonts/themifyd41dd41d.eot	(from https://mophy.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css)
20:28:07	56108/56108	---M--	200	added ('OK')	application/font-woff	etag:%22db2c-5e4aff2f36380%22	https://mophy.dexignzone.com/xhtml/icons/themify-icons/fonts/themify.woff	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/themify-icons/fonts/themify.woff	(from https://mophy.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css)
20:28:07	78584/78584	---M--	200	added ('OK')	application/x-font-ttf	etag:%22132f8-5e4aff2f36380%22	https://mophy.dexignzone.com/xhtml/icons/themify-icons/fonts/themify.ttf	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/themify-icons/fonts/themify.ttf	(from https://mophy.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css)
20:28:08	2753099/2753099	---M--	200	added ('OK')	image/svg+xml	etag:%222a024b-5e4afefbb6a00%22	https://mophy.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.svg?v=2.4.85	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.svg	(from https://mophy.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
20:28:08	234630/234630	---M--	200	added ('OK')	image/svg+xml	etag:%2239486-5e4aff302a5c0%22	https://mophy.dexignzone.com/xhtml/icons/themify-icons/fonts/themify9f24.svg?-fvbane	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/themify-icons/fonts/themify9f249f24.svg	(from https://mophy.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css)
20:28:08	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-5e4af631fee40%22	https://mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.eot	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.eot	(from https://mophy.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
20:28:08	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-5e4af631fee40%22	https://mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.eot?	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400d41d.eot	(from https://mophy.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
20:28:08	84772/84772	---M--	200	added ('OK')	application/font-woff2	etag:%2214b24-5e4af638abe00%22	https://mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.woff2	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.woff2	(from https://mophy.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
20:28:09	98673/98673	---M--	200	added ('OK')	application/font-woff	etag:%2218171-5e4af635cf740%22	https://mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.woff	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.woff	(from https://mophy.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
20:28:09	156072/156072	---M--	200	added ('OK')	application/x-font-ttf	etag:%22261a8-5e4af634db500%22	https://mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.ttf	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.ttf	(from https://mophy.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
20:28:09	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-5e4af638abe00%22	https://mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.eot	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.eot	(from https://mophy.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
20:28:09	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-5e4af638abe00%22	https://mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.eot?	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400d41d.eot	(from https://mophy.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
20:28:10	12900/12900	---M--	200	added ('OK')	application/font-woff2	etag:%223264-5e4af63f58dc0%22	https://mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.woff2	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.woff2	(from https://mophy.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
20:28:10	15489/15489	---M--	200	added ('OK')	application/font-woff	etag:%223c81-5e4af63e64b80%22	https://mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.woff	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.woff	(from https://mophy.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
20:28:10	927335/927335	---M--	200	added ('OK')	image/svg+xml	etag:%22e2667-5e4af632f3080%22	https://mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.svg	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.svg	(from https://mophy.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
20:28:11	33724/33724	---M--	200	added ('OK')	application/x-font-ttf	etag:%2283bc-5e4af63c7c700%22	https://mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.ttf	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.ttf	(from https://mophy.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
20:28:11	113535/113535	---M--	200	added ('OK')	image/svg+xml	etag:%221bb7f-5e4af63b884c0%22	https://mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.svg	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.svg	(from https://mophy.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
20:28:12	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-5e4af64235480%22	https://mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.eot	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.eot	(from https://mophy.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
20:28:12	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-5e4af64235480%22	https://mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.eot?	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900d41d.eot	(from https://mophy.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
20:28:12	125421/125421	---M--	200	added ('OK')	application/font-woff	etag:%221e9ed-5e4af64605d80%22	https://mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.woff	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.woff	(from https://mophy.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
20:28:12	96752/96752	---M--	200	added ('OK')	application/font-woff2	etag:%22179f0-5e4af646f9fc0%22	https://mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.woff2	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.woff2	(from https://mophy.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
20:28:12	226128/226128	---M--	200	added ('OK')	application/x-font-ttf	etag:%2237350-5e4af64235480%22	https://mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.ttf	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.ttf	(from https://mophy.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
20:28:13	24288/24288	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225ee0-5e4af4d4f36c0%22	https://mophy.dexignzone.com/xhtml/icons/avasta/fonts/avasta.eot	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/avasta/fonts/avasta.eot	(from https://mophy.dexignzone.com/xhtml/icons/avasta/css/style.css)
20:28:13	923151/923151	---M--	200	added ('OK')	image/svg+xml	etag:%22e160f-5e4af643296c0%22	https://mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.svg	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.svg	(from https://mophy.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
20:28:13	11552/11552	---M--	200	added ('OK')	application/font-woff2	etag:%222d20-5e4af4d5e7900%22	https://mophy.dexignzone.com/xhtml/icons/avasta/fonts/avasta.woff2	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/avasta/fonts/avasta.woff2	(from https://mophy.dexignzone.com/xhtml/icons/avasta/css/style.css)
20:28:13	13884/13884	---M--	200	added ('OK')	application/font-woff	etag:%22363c-5e4af4d5e7900%22	https://mophy.dexignzone.com/xhtml/icons/avasta/fonts/avasta.woff	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/avasta/fonts/avasta.woff	(from https://mophy.dexignzone.com/xhtml/icons/avasta/css/style.css)
20:28:13	24128/24128	---M--	200	added ('OK')	application/x-font-ttf	etag:%225e40-5e4af4d8c3fc0%22	https://mophy.dexignzone.com/xhtml/icons/avasta/fonts/avasta.ttf	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/avasta/fonts/avasta.ttf	(from https://mophy.dexignzone.com/xhtml/icons/avasta/css/style.css)
20:28:14	140159/140159	---M--	200	added ('OK')	image/svg+xml	etag:%222237f-5e4af4d5e7900%22	https://mophy.dexignzone.com/xhtml/icons/avasta/fonts/avasta.svg	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/avasta/fonts/avasta.svg	(from https://mophy.dexignzone.com/xhtml/icons/avasta/css/style.css)
20:28:14	109594/109594	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221ac1a-5e4af4be100c0%22	https://mophy.dexignzone.com/xhtml/icons/flaticon/Flaticon.eot	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/flaticon/Flaticon.eot	(from https://mophy.dexignzone.com/xhtml/icons/flaticon/flaticon.css)
20:28:15	109594/109594	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221ac1a-5e4af4be100c0%22	https://mophy.dexignzone.com/xhtml/icons/flaticon/Flaticon.eot?	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/flaticon/Flaticond41d.eot	(from https://mophy.dexignzone.com/xhtml/icons/flaticon/flaticon.css)
20:28:15	51720/51720	---M--	200	added ('OK')	application/font-woff	etag:%22ca08-5e4af4c1e09c0%22	https://mophy.dexignzone.com/xhtml/icons/flaticon/Flaticon.woff	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/flaticon/Flaticon.woff	(from https://mophy.dexignzone.com/xhtml/icons/flaticon/flaticon.css)
20:28:15	109416/109416	---M--	200	added ('OK')	application/x-font-ttf	etag:%221ab68-5e4af4c1e09c0%22	https://mophy.dexignzone.com/xhtml/icons/flaticon/Flaticon.ttf	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/flaticon/Flaticon.ttf	(from https://mophy.dexignzone.com/xhtml/icons/flaticon/flaticon.css)
20:28:15	4024/4024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fb8-5e49fefe134c0%22	https://mophy.dexignzone.com/xhtml/vendor/lightgallery/fonts/lg.eot?n1z373	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/vendor/lightgallery/fonts/lgd641.eot	(from https://mophy.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
20:28:16	4024/4024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fb8-5e49fefe134c0%22	https://mophy.dexignzone.com/xhtml/vendor/lightgallery/fonts/lg.eot?	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/vendor/lightgallery/fonts/lgd41d.eot	(from https://mophy.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
20:28:16	796252/796252	---M--	200	added ('OK')	image/svg+xml	etag:%22c265c-5e4af4c4bd080%22	https://mophy.dexignzone.com/xhtml/icons/flaticon/Flaticon.svg	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/icons/flaticon/Flaticon.svg	(from https://mophy.dexignzone.com/xhtml/icons/flaticon/flaticon.css)
20:28:16	3956/3956	---M--	200	added ('OK')	application/font-woff	etag:%22f74-5e49ff01e3dc0%22	https://mophy.dexignzone.com/xhtml/vendor/lightgallery/fonts/lg.woff?n1z373	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/vendor/lightgallery/fonts/lgd641.woff	(from https://mophy.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
20:28:16	3880/3880	---M--	200	added ('OK')	application/x-font-ttf	etag:%22f28-5e49ff01e3dc0%22	https://mophy.dexignzone.com/xhtml/vendor/lightgallery/fonts/lg.ttf?n1z373	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/vendor/lightgallery/fonts/lgd641.ttf	(from https://mophy.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
20:28:17	8855/8855	---M--	200	added ('OK')	image/svg+xml	etag:%222297-5e49fefe134c0%22	https://mophy.dexignzone.com/xhtml/vendor/lightgallery/fonts/lg.svg?n1z373	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/vendor/lightgallery/fonts/lgd641.svg	(from https://mophy.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
20:28:17	5428/5428	---M--	200	added ('OK')	image/png	etag:%221534-5e49ff079cb40%22	https://mophy.dexignzone.com/xhtml/vendor/lightgallery/img/vimeo-play.png	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/vendor/lightgallery/img/vimeo-play.png	(from https://mophy.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
20:28:17	4526/4526	---M--	200	added ('OK')	image/png	etag:%2211ae-5e49ff04c0480%22	https://mophy.dexignzone.com/xhtml/vendor/lightgallery/img/video-play.png	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/vendor/lightgallery/img/video-play.png	(from https://mophy.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
20:28:17	5177/5177	---M--	200	added ('OK')	image/png	etag:%221439-5e49ff0a79200%22	https://mophy.dexignzone.com/xhtml/vendor/lightgallery/img/youtube-play.png	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/vendor/lightgallery/img/youtube-play.png	(from https://mophy.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
20:28:17	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-5e49ff079cb40%22	https://mophy.dexignzone.com/xhtml/vendor/lightgallery/img/loading.gif	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/vendor/lightgallery/img/loading.gif	(from https://mophy.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
20:28:18	1087/1087	---M--	200	added ('OK')	image/png	etag:%2243f-5e49fe4ac8dc0%22	https://mophy.dexignzone.com/xhtml/vendor/datatables/images/sort_both.png	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/vendor/datatables/images/sort_both.png	(from https://mophy.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
20:28:18	1023/1023	---M--	200	added ('OK')	image/png	etag:%223ff-5e49fe4604280%22	https://mophy.dexignzone.com/xhtml/vendor/datatables/images/sort_asc.png	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/vendor/datatables/images/sort_asc.png	(from https://mophy.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
20:28:18	1020/1020	---M--	200	added ('OK')	image/png	etag:%223fc-5e49fe49d4b80%22	https://mophy.dexignzone.com/xhtml/vendor/datatables/images/sort_desc.png	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/vendor/datatables/images/sort_desc.png	(from https://mophy.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
20:28:19	1023/1023	---M--	200	added ('OK')	image/png	etag:%223ff-5e49fe49d4b80%22	https://mophy.dexignzone.com/xhtml/vendor/datatables/images/sort_asc_disabled.png	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/vendor/datatables/images/sort_asc_disabled.png	(from https://mophy.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
20:28:19	1020/1020	---M--	200	added ('OK')	image/png	etag:%223fc-5e49fe49d4b80%22	https://mophy.dexignzone.com/xhtml/vendor/datatables/images/sort_desc_disabled.png	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/vendor/datatables/images/sort_desc_disabled.png	(from https://mophy.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
20:28:21	238/238	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:28:20%20GMT	https://mophy.dexignzone.com/xhtml/e	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/e	(from https://mophy.dexignzone.com/xhtml/vendor/ckeditor/ckeditor.js)
20:28:21	1233/1233	---M--	200	added ('OK')	image/png	etag:%224d1-5e49fee26b380%22	https://mophy.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/transparent.png	C:/dhaboard/dashboard/mophy.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/transparent.png	(from https://mophy.dexignzone.com/xhtml/vendor/jquery-asColorPicker/css/asColorPicker.min.css)
